- 66.249.66.200 - - [23/Mar/2026:00:00:21 -0300] "GET /fotos_veiculos/46/HB20-1.6-COPA--AUT.-2019-1128233.jpg HTTP/1.1" 200 57039 "-" "Googlebot-Image/1.0"
- 191.188.65.152 - - [23/Mar/2026:11:49:20 -0300] "GET /js/baloo/tooltip.js?ts=20260323114919 HTTP/1.1" 200 7386 "https://sistemameucar.com.br/veiculos/lista2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 191.188.65.152 - - [23/Mar/2026:11:49:20 -0300] "GET /js/RGraph/libraries/RGraph.line.js?ts=20260323114919 HTTP/1.1" 200 98621 "https://sistemameucar.com.br/veiculos/lista2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 187.115.244.31 - - [23/Mar/2026:11:49:52 -0300] "GET /frente_loja_empresas/46/Automix-Multimarcas.jpg HTTP/1.1" 200 39072 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 187.115.244.31 - - [23/Mar/2026:11:49:52 -0300] "GET /logo_empresas/46/Automix-Multimarcas.jpg HTTP/1.1" 200 26952 "https://www.grupoautomix.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517472.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517461.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517487.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517473.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517486.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517474.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517475.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 177.26.246.53 - - [23/Mar/2026:11:50:11 -0300] "GET /fotos_veiculos/252/-2014-0517460.jpeg HTTP/1.1" 304 - "https://www.fioreseautomoveis.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/RENEGADE-SPORT-1.8-AT-2016-0630338.jpeg HTTP/1.1" 304 - "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/-2015-0956528.jpeg HTTP/1.1" 200 84891 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/GRND-LIVINA-SL-AT-2009-0436318.jpeg HTTP/1.1" 200 73952 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/S10-LTZ-4X4-AT-2017-0258590.jpeg HTTP/1.1" 304 - "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/MEGANE-GRAND-TOUR-1.6-DYN-2011-1250270.jpeg HTTP/1.1" 304 - "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/TORO-FREEDOM-1.3-FLEX-2024-0440152.jpeg HTTP/1.1" 304 - "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/IX35-2.0-AT-2016-0425054.jpeg HTTP/1.1" 200 82614 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/FIT-LX-1.5-CVT-2015-0950374.jpeg HTTP/1.1" 200 81223 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:50:32 -0300] "GET /fotos_veiculos/288/TRACKER-1.8-LTZ-AT-2014-0626260.jpeg HTTP/1.1" 200 97985 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:51:12 -0300] "GET /fotos_veiculos/288/TRACKER-PREMIER-1.2-TURBO-2023-0130430.jpeg HTTP/1.1" 304 - "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.26.179.62 - - [23/Mar/2026:11:51:12 -0300] "GET /fotos_veiculos/288/NIVUS-HL-TSI--2022-1146548.jpeg HTTP/1.1" 200 121933 "https://www.rlmotorsjundiai.com.br/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
- 187.19.115.102 - - [23/Mar/2026:11:51:23 -0300] "GET /fotos_veiculos/111/FIT-TWIST-2014-1022476.jpg HTTP/1.1" 200 67864 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1"
- 179.222.164.94 - - [23/Mar/2026:11:51:32 -0300] "GET /veiculos/lista2 HTTP/1.1" 302 - "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:51:33 -0300] "GET //index/bad-access HTTP/1.1" 302 18961 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:51:33 -0300] "GET / HTTP/1.1" 302 - "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:51:33 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:00 -0300] "GET /negociacoes/lista HTTP/1.1" 200 42958 "https://sistemameucar.com.br/negociacoes/edt/id/51432" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:00 -0300] "GET /css/default.css?ts=20260323115200 HTTP/1.1" 200 1927 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:00 -0300] "GET /css/jquery.click-calendario-1.0.css?ts=20260323115200 HTTP/1.1" 200 1912 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:00 -0300] "GET /js/option-transfer.js?ts=20260323115200 HTTP/1.1" 200 657 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/jquery-ui-1.8.17.custom.min.js?ts=20260323115200 HTTP/1.1" 200 210902 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/mask.js?ts=20260323115200 HTTP/1.1" 200 6822 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /css/style.css?ts=20260323115200 HTTP/1.1" 200 20686 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/RGraph/libraries/RGraph.common.context.js?ts=20260323115200 HTTP/1.1" 200 24046 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/jquery-click-calendario-1.0.js?ts=20260323115200 HTTP/1.1" 200 8453 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/RGraph/libraries/RGraph.common.annotate.js?ts=20260323115200 HTTP/1.1" 200 13247 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/RGraph/libraries/RGraph.common.tooltips.js?ts=20260323115200 HTTP/1.1" 200 54517 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/RGraph/libraries/RGraph.common.resizing.js?ts=20260323115200 HTTP/1.1" 200 21716 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/RGraph/libraries/RGraph.meter.js?ts=20260323115200 HTTP/1.1" 200 27236 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:01 -0300] "GET /js/dashboard_b1t.js?ts=20260323115200 HTTP/1.1" 200 11021 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:02 -0300] "GET /js/RGraph/libraries/RGraph.line.js?ts=20260323115200 HTTP/1.1" 200 98621 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:02 -0300] "GET /js/RGraph/libraries/RGraph.bar.js?ts=20260323115200 HTTP/1.1" 200 89024 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 177.144.137.25 - - [23/Mar/2026:11:52:02 -0300] "GET /js/baloo/tooltip.js?ts=20260323115200 HTTP/1.1" 200 7386 "https://sistemameucar.com.br/negociacoes/lista" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:30 -0300] "POST /index/logar-v2 HTTP/1.1" 302 50 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /agenda/agenda-concessionario HTTP/1.1" 200 48346 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /css/default.css?ts=20260323115232 HTTP/1.1" 200 1927 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /css/jquery.click-calendario-1.0.css?ts=20260323115232 HTTP/1.1" 200 1912 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /css/style.css?ts=20260323115232 HTTP/1.1" 200 20686 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/functions.js?ts=20260323115232 HTTP/1.1" 200 2431 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/option-transfer.js?ts=20260323115232 HTTP/1.1" 200 657 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/mask.js?ts=20260323115232 HTTP/1.1" 200 6822 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/jquery-ui-1.8.17.custom.min.js?ts=20260323115232 HTTP/1.1" 200 210902 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.common.core.js?ts=20260323115232 HTTP/1.1" 200 82105 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/jquery-click-calendario-1.0.js?ts=20260323115232 HTTP/1.1" 200 8453 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.common.annotate.js?ts=20260323115232 HTTP/1.1" 200 13247 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.common.context.js?ts=20260323115232 HTTP/1.1" 200 24046 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.common.tooltips.js?ts=20260323115232 HTTP/1.1" 200 54517 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.meter.js?ts=20260323115232 HTTP/1.1" 200 27236 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.common.resizing.js?ts=20260323115232 HTTP/1.1" 200 21716 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/dashboard_b1t.js?ts=20260323115232 HTTP/1.1" 200 11021 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.line.js?ts=20260323115232 HTTP/1.1" 200 98621 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/RGraph/libraries/RGraph.bar.js?ts=20260323115232 HTTP/1.1" 200 89024 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "GET /js/baloo/tooltip.js?ts=20260323115232 HTTP/1.1" 200 7386 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /clientes/ajax/fn/busca_origem HTTP/1.1" 200 263 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /clientes/ajax/fn/lista_fluxo_cliente HTTP/1.1" 200 1007 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /agenda/ajax/fn/getNegociacoesConcessionario/agenda/1 HTTP/1.1" 200 63771 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /modelos/ajax/fn/busca_marca HTTP/1.1" 200 3447 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /agenda/ajax/fn/getPendencias HTTP/1.1" 200 2602 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /agenda/ajax/fn/getAgenda HTTP/1.1" 200 2713 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /agenda/ajax/fn/getRecebimentosPendentes HTTP/1.1" 200 83809 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:32 -0300] "POST /agenda/ajax/fn/getPagamentosPendentes HTTP/1.1" 200 18182 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:34 -0300] "POST /agenda/ajax/fn/getVeiculos HTTP/1.1" 200 5226 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 179.222.164.94 - - [23/Mar/2026:11:52:34 -0300] "POST /agenda/ajax/fn/getFluxoLoja HTTP/1.1" 200 3557 "https://sistemameucar.com.br/agenda/agenda-concessionario" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
- 200.162.225.234 - - [23/Mar/2026:11:53:42 -0300] "GET /index/login-v2/ HTTP/1.1" 200 3309 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 200.162.225.234 - - [23/Mar/2026:11:54:00 -0300] "POST /index/logar-v2 HTTP/1.1" 302 - "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 200.162.225.234 - - [23/Mar/2026:11:54:00 -0300] "GET /agenda/agenda HTTP/1.1" 200 43256 "https://sistemameucar.com.br/index/login-v2/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 200.162.225.234 - - [23/Mar/2026:11:54:00 -0300] "GET /css/default.css?ts=20260323115400 HTTP/1.1" 200 1927 "https://sistemameucar.com.br/agenda/agenda" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
- 200.162.225.234 - - [23/Mar/2026:11:54:00 -0300] "GET /css/jquery.click-calendario-1.0.css?ts=20260323115400 HTTP/1.1" 200 1912 "https://sistemameucar.com.br/agenda/agenda" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
